25.0742100,-77.3132770
25.0742070,-77.3132020
25.0740990,-77.3132070
25.0741020,-77.3132380
25.0740410,-77.3131750
25.0739700,-77.3131370
25.0737990,-77.3131400
25.0737960,-77.3130900
25.0737940,-77.3130130
25.0737900,-77.3129580
25.0737810,-77.3127910
25.0737740,-77.3126840
25.0739210,-77.3126750
25.0739900,-77.3126040
25.0740640,-77.3125920
25.0740610,-77.3125450
25.0740330,-77.3119510
25.0740270,-77.3118570
25.0740110,-77.3116240
25.0739840,-77.3114990
25.0739380,-77.3114130
25.0735890,-77.3109410
25.0731950,-77.3100590
25.0731260,-77.3097820
25.0730200,-77.3091630
25.0729730,-77.3088540
25.0729700,-77.3088310
25.0729220,-77.3085310
25.0728100,-77.3081400
25.0727460,-77.3079330
25.0726710,-77.3077670
25.0726680,-77.3077620
25.0725990,-77.3076590
25.0725000,-77.3075570
25.0723980,-77.3074870
25.0722720,-77.3074280
25.0720070,-77.3073690
25.0718160,-77.3073260
25.0717320,-77.3073110
25.0713220,-77.3072460
25.0703920,-77.3070920
25.0703620,-77.3070780
25.0703920,-77.3070920
25.0713220,-77.3072460
25.0717320,-77.3073110
25.0718160,-77.3073260
25.0720070,-77.3073690
25.0722720,-77.3074280
25.0723980,-77.3074870
25.0725000,-77.3075570
25.0725990,-77.3076590
25.0726710,-77.3077670
25.0727330,-77.3079030
25.0727460,-77.3079330
25.0728100,-77.3081400
25.0729220,-77.3085310
25.0729700,-77.3088310
25.0730200,-77.3091630
25.0730370,-77.3092610
25.0731260,-77.3097820
25.0731950,-77.3100590
25.0735890,-77.3109410
25.0736820,-77.3110670
25.0739380,-77.3114130
25.0739840,-77.3114990
25.0740110,-77.3116240
25.0740330,-77.3119510
25.0740610,-77.3125450
25.0740640,-77.3125920
25.0740720,-77.3129320
25.0740730,-77.3129590
25.0740990,-77.3132070
25.0742070,-77.3132020
25.0742100,-77.3132770
25.0742170,-77.3133990
25.0742260,-77.3135100
25.0741290,-77.3135150
25.0741350,-77.3135930
25.0741640,-77.3139630
25.0741760,-77.3142280
25.0741840,-77.3144270
25.0741740,-77.3149830
25.0741700,-77.3150880
25.0741620,-77.3153880
25.0741610,-77.3155650
25.0741850,-77.3157960
25.0742000,-77.3159480
25.0742540,-77.3165790
25.0743290,-77.3175750
25.0743310,-77.3176010
25.0743630,-77.3178960
25.0744390,-77.3185440
25.0744490,-77.3186350
25.0744670,-77.3187890
25.0745360,-77.3189130
25.0745990,-77.3189740
25.0746690,-77.3190180
25.0747880,-77.3190600
25.0748470,-77.3191140
25.0748920,-77.3191850
25.0750690,-77.3202490
25.0751710,-77.3208500
25.0751890,-77.3209510
25.0751550,-77.3209140
25.0750610,-77.3208850
25.0749420,-77.3209060
25.0749830,-77.3211720
25.0750610,-77.3216740
25.0744550,-77.3218470
25.0745110,-77.3222840
25.0746570,-77.3232310
25.0747600,-77.3239520
25.0749740,-77.3253280
25.0750630,-77.3254260
25.0751640,-77.3254740
25.0751880,-77.3253350
25.0752350,-77.3250890
25.0751880,-77.3253350
25.0752610,-77.3253210
25.0751720,-77.3261380
25.0755460,-77.3271850
25.0755910,-77.3273030
25.0756280,-77.3274030
25.0757210,-77.3276560
25.0759570,-77.3282990
25.0760030,-77.3284390
25.0760600,-77.3287220
25.0760890,-77.3289630
25.0755200,-77.3290180
25.0755690,-77.3292700
25.0757050,-77.3302200
25.0758580,-77.3311820
25.0765250,-77.3310930
25.0765060,-77.3310240
25.0765250,-77.3310930
25.0766570,-77.3315740
25.0767480,-77.3319260
25.0768350,-77.3322600
25.0768590,-77.3323560
25.0768860,-77.3324570
25.0770090,-77.3329470
25.0772180,-77.3337760
25.0774260,-77.3346290
25.0775730,-77.3352180
25.0776650,-77.3355970
25.0778280,-77.3362020
25.0778470,-77.3362710
25.0779350,-77.3369960
25.0779470,-77.3371190
25.0780080,-77.3377840
25.0780140,-77.3385590
25.0779680,-77.3397440
25.0779520,-77.3397440
25.0779680,-77.3397440
25.0779620,-77.3402030
25.0779640,-77.3403120
25.0779690,-77.3405380
25.0779680,-77.3405630
25.0779710,-77.3407360
25.0779790,-77.3408960
25.0780300,-77.3418310
25.0780490,-77.3421110
25.0780730,-77.3424490
25.0780880,-77.3426680
25.0781410,-77.3431340
25.0781760,-77.3434400
25.0782690,-77.3442730
25.0782770,-77.3443610
25.0782820,-77.3444040
25.0783080,-77.3446730
25.0782850,-77.3446800
25.0781960,-77.3447060
25.0781040,-77.3447570
25.0780370,-77.3448160
25.0778630,-77.3451340
25.0777380,-77.3452880
25.0777410,-77.3453120
25.0777550,-77.3454480
25.0777990,-77.3459930
25.0778110,-77.3461070
25.0778490,-77.3464910
25.0778590,-77.3466050
25.0778670,-77.3467220
25.0778930,-77.3470370
25.0779170,-77.3472430
25.0779290,-77.3472810
25.0779820,-77.3473410
25.0781050,-77.3473800
25.0783290,-77.3474040
25.0783920,-77.3474390
25.0784350,-77.3474930
25.0784840,-77.3476250
25.0784880,-77.3476360
25.0785100,-77.3478630
25.0785290,-77.3481890
25.0785370,-77.3484500
25.0785470,-77.3487540
25.0785510,-77.3488350
25.0786590,-77.3488520
25.0786820,-77.3496860
25.0787090,-77.3499330
25.0787120,-77.3503020
25.0785980,-77.3512750
25.0786720,-77.3515680
25.0786820,-77.3517550
25.0786430,-77.3520020
25.0786010,-77.3521510
25.0784360,-77.3522570
25.0784030,-77.3523130
25.0783830,-77.3526590
25.0783610,-77.3528160
25.0783220,-77.3529340
25.0782670,-77.3534640
25.0783040,-77.3537240
25.0782720,-77.3538650
25.0782240,-77.3539450
25.0782150,-77.3540000
25.0783520,-77.3552910
25.0784030,-77.3552830
25.0785270,-77.3558790
25.0785760,-77.3559650
25.0786660,-77.3563540
25.0786410,-77.3564300
25.0788560,-77.3574310
25.0788160,-77.3575810
25.0788530,-77.3577730
25.0788150,-77.3577780
25.0786680,-77.3578150
25.0786270,-77.3580730
25.0785860,-77.3581610
25.0786780,-77.3587520
25.0789130,-77.3593710
25.0790500,-77.3596180
25.0791200,-77.3596710
25.0792210,-77.3597070
25.0792450,-77.3598240
25.0792500,-77.3598490
25.0793270,-77.3602650
25.0795340,-77.3614360
25.0796420,-77.3621890
25.0798120,-77.3631980
25.0799160,-77.3638090
25.0799670,-77.3641450
25.0799960,-77.3643200
25.0802220,-77.3657200
25.0802890,-77.3661590
25.0804080,-77.3669400
25.0804400,-77.3673270
25.0804290,-77.3675250
25.0804260,-77.3675830
25.0803770,-77.3678840
25.0802850,-77.3681960
25.0802160,-77.3683710
25.0801200,-77.3686160
25.0798060,-77.3685180
25.0796910,-77.3688000
25.0796580,-77.3688820
25.0795410,-77.3691670
25.0797010,-77.3692250
25.0798510,-77.3693050
25.0795610,-77.3700450
25.0793840,-77.3704980
25.0788800,-77.3717370
25.0788480,-77.3718130
25.0787840,-77.3719660
25.0784220,-77.3726400
25.0783170,-77.3728510
25.0782990,-77.3728870
25.0781050,-77.3731340
25.0779930,-77.3731890
25.0779480,-77.3731810
25.0779120,-77.3731860
25.0778790,-77.3731900
25.0777920,-77.3732540
25.0777520,-77.3733390
25.0777460,-77.3733870
25.0777640,-77.3734800
25.0778620,-77.3739590
25.0779640,-77.3743620
25.0780250,-77.3745010
25.0781500,-77.3747430
25.0783310,-77.3750040
25.0785080,-77.3752690
25.0785730,-77.3754290
25.0787450,-77.3762960
25.0788000,-77.3768180
25.0788070,-77.3769330
25.0788050,-77.3770320
25.0788020,-77.3771900
25.0787710,-77.3773840
25.0785550,-77.3783000
25.0785110,-77.3785140
25.0784430,-77.3788400
25.0784010,-77.3790430
25.0782920,-77.3796820
25.0782100,-77.3802850
25.0781960,-77.3803860
25.0781720,-77.3805580
25.0781300,-77.3807190
25.0780900,-77.3807900
25.0780490,-77.3808260
25.0780460,-77.3808290
25.0779960,-77.3808550
25.0773690,-77.3809940
25.0770800,-77.3811270
25.0760690,-77.3817550
25.0753900,-77.3821950
25.0752220,-77.3822830
25.0749710,-77.3823150
25.0748880,-77.3822960
25.0744360,-77.3821950
25.0739620,-77.3820620
25.0737400,-77.3820070
25.0734900,-77.3820060
25.0731470,-77.3820940
25.0726430,-77.3823260
25.0724030,-77.3824360
25.0723920,-77.3824410
25.0722790,-77.3825240
25.0718870,-77.3827280
25.0713950,-77.3830170
25.0711640,-77.3831810
25.0709940,-77.3833310
25.0708490,-77.3834870
25.0707800,-77.3834200
25.0706130,-77.3832720
25.0706580,-77.3834000
25.0706560,-77.3834550
25.0706030,-77.3836430
25.0705380,-77.3837350
25.0703760,-77.3840330
25.0698570,-77.3850460
25.0697810,-77.3852220
25.0697060,-77.3854410
25.0696700,-77.3856490
25.0696290,-77.3861470
25.0696030,-77.3862450
25.0695410,-77.3863810
25.0694960,-77.3864310
25.0694330,-77.3865020
25.0694940,-77.3864710
25.0695880,-77.3864750
25.0696500,-77.3865150
25.0696960,-77.3865900
25.0697000,-77.3867120
25.0698880,-77.3867660
25.0698600,-77.3870350
25.0698030,-77.3871230
25.0697870,-77.3871980
25.0696640,-77.3891500
25.0697060,-77.3902690
25.0696960,-77.3903600
25.0696800,-77.3905110
25.0696300,-77.3905170
25.0696630,-77.3909570
25.0696100,-77.3909490
25.0695850,-77.3909860
25.0695280,-77.3909890
25.0694740,-77.3909880
25.0694250,-77.3912690
25.0694050,-77.3912990
25.0693710,-77.3913150
25.0693000,-77.3913080
25.0692180,-77.3913840
25.0691460,-77.3915810
25.0690930,-77.3916600
25.0691380,-77.3917340
25.0691500,-77.3917730
25.0691410,-77.3918050
25.0691680,-77.3918430
25.0691960,-77.3919100
25.0691440,-77.3919610
25.0690930,-77.3919790
25.0687060,-77.3923310
25.0685010,-77.3925790
25.0683090,-77.3928610
25.0681310,-77.3932140
25.0680530,-77.3934120
25.0679610,-77.3937310
25.0679410,-77.3938530
25.0679510,-77.3939580
25.0680210,-77.3941610
25.0680550,-77.3942050
25.0681100,-77.3942380
25.0681000,-77.3942750
25.0680700,-77.3943790
25.0684070,-77.3944930
25.0687730,-77.3946770
25.0687750,-77.3947550
25.0687270,-77.3947710
25.0685680,-77.3946380
25.0685130,-77.3946250
25.0684670,-77.3946580
25.0684640,-77.3947330
25.0684980,-77.3947810
25.0686260,-77.3947990
25.0687260,-77.3948990
25.0687200,-77.3952600
25.0686710,-77.3953100
25.0687110,-77.3953590
25.0687040,-77.3954960
25.0686550,-77.3955520
25.0687030,-77.3956040
25.0687010,-77.3957480
25.0687230,-77.3957760
25.0686950,-77.3958030
25.0686900,-77.3960210
25.0687870,-77.3960680
25.0688850,-77.3961200
25.0689320,-77.3961250
25.0689710,-77.3961580
25.0690250,-77.3961640
25.0690170,-77.3962200
25.0690350,-77.3964160
25.0690590,-77.3964650
25.0691460,-77.3965490
25.0691630,-77.3966070
25.0692120,-77.3965990
25.0692670,-77.3966370
25.0693460,-77.3966900
25.0694910,-77.3967870
25.0695810,-77.3968470
25.0695600,-77.3969060
25.0697300,-77.3973020
25.0697410,-77.3973890
25.0698920,-77.3974950
25.0699890,-77.3975600
25.0700810,-77.3975580
25.0701750,-77.3976150
25.0703000,-77.3976440
25.0703270,-77.3976760
25.0703520,-77.3977660
25.0703530,-77.3978430
25.0703230,-77.3980470
25.0703360,-77.3982260
25.0704110,-77.3982780
25.0705680,-77.3983490
25.0706830,-77.3983970
25.0708840,-77.3983970
25.0709610,-77.3984240
25.0709960,-77.3984780
25.0710190,-77.3985690
25.0710990,-77.3985900
25.0712140,-77.3985920
25.0712680,-77.3986180
25.0713900,-77.3989140
25.0715460,-77.3991300
25.0715680,-77.3991580
25.0716910,-77.3992890
25.0717300,-77.3992630
25.0720100,-77.3997180
25.0721960,-77.4000120
25.0723030,-77.4001000
25.0726660,-77.4007080
25.0727820,-77.4008990
25.0728430,-77.4009970
25.0729560,-77.4011780
25.0733500,-77.4009180
25.0733910,-77.4009790
25.0737050,-77.4015220
25.0736530,-77.4015500
25.0736840,-77.4016680
25.0736380,-77.4019220
25.0736100,-77.4019920
25.0736630,-77.4020570
25.0733800,-77.4023280
25.0732190,-77.4024560
25.0730420,-77.4025730
25.0728130,-77.4026940
25.0730420,-77.4025730
25.0732190,-77.4024560
25.0733800,-77.4023280
25.0736630,-77.4020570
25.0736900,-77.4020890
25.0736690,-77.4021410
25.0737130,-77.4021850
25.0737570,-77.4022230
25.0738860,-77.4021250
25.0740840,-77.4021000
25.0741850,-77.4021500
25.0742240,-77.4022020
25.0742970,-77.4022310
25.0743880,-77.4023580
25.0744650,-77.4024310
25.0746370,-77.4027020
25.0747130,-77.4028620
25.0747520,-77.4028440
25.0747740,-77.4028860
25.0747520,-77.4028440
25.0747130,-77.4028620
25.0748580,-77.4031270
25.0745060,-77.4032910
25.0743900,-77.4034680
25.0743580,-77.4035460
25.0743250,-77.4037260
25.0743360,-77.4038570
25.0750900,-77.4053110
25.0752860,-77.4057430
25.0754140,-77.4059510
25.0754740,-77.4059820
25.0755440,-77.4060420
25.0756440,-77.4060900
25.0757520,-77.4060860
25.0758960,-77.4060380
25.0759870,-77.4060450
25.0760730,-77.4060750
25.0761460,-77.4061600
25.0761950,-77.4061830
25.0763040,-77.4063160
25.0763350,-77.4064240
25.0763390,-77.4065860
25.0762310,-77.4074260
25.0760930,-77.4084920
25.0754500,-77.4083500
25.0753630,-77.4083310
25.0752720,-77.4083110
25.0749090,-77.4111490
25.0748970,-77.4115290
25.0746270,-77.4139450
25.0743500,-77.4161860
25.0743250,-77.4163740
25.0743160,-77.4164830
25.0743780,-77.4184730
25.0752870,-77.4186540
25.0753600,-77.4190740
25.0754690,-77.4196100
25.0755100,-77.4199570
25.0755260,-77.4202730
25.0755780,-77.4209000
25.0756350,-77.4211720
25.0757880,-77.4216250
25.0757850,-77.4217270
25.0757690,-77.4217620
25.0756660,-77.4218910
25.0755410,-77.4219940
25.0754060,-77.4220540
25.0750110,-77.4222230
25.0750240,-77.4222830
25.0755890,-77.4220410
25.0756800,-77.4220210
25.0757290,-77.4220260
25.0757640,-77.4220540
25.0759050,-77.4220830
25.0759960,-77.4221480
25.0760410,-77.4222140
25.0760720,-77.4223430
25.0761090,-77.4224160
25.0761320,-77.4226450
25.0761220,-77.4227410
25.0760880,-77.4228620
25.0760890,-77.4229640
25.0759860,-77.4233810
25.0759270,-77.4237460
25.0759010,-77.4240820
25.0759050,-77.4243640
25.0759280,-77.4246370
25.0760430,-77.4256090
25.0761600,-77.4261350
25.0762620,-77.4264500
25.0765860,-77.4272260
25.0766580,-77.4274950
25.0767110,-77.4277700
25.0767820,-77.4282620
25.0767450,-77.4283270
25.0766320,-77.4283680
25.0768380,-77.4283490
25.0767420,-77.4277070
25.0766800,-77.4274360
25.0766290,-77.4272800
25.0766800,-77.4274360
25.0767420,-77.4277070
25.0768380,-77.4283490
25.0768470,-77.4284140
25.0768700,-77.4285840
25.0770620,-77.4296210
25.0772030,-77.4300980
25.0773010,-77.4303390
25.0774040,-77.4305360
25.0775480,-77.4307330
25.0780090,-77.4313210
25.0781480,-77.4315250
25.0782240,-77.4316810
25.0782600,-77.4318130
25.0782700,-77.4319280
25.0782690,-77.4319450
25.0782610,-77.4320750
25.0782350,-77.4321840
25.0781180,-77.4325080
25.0777580,-77.4328980
25.0774700,-77.4333150
25.0770490,-77.4339260
25.0765870,-77.4344560
25.0761830,-77.4349730
25.0760730,-77.4351060
25.0746650,-77.4350730
25.0731750,-77.4380090
25.0730090,-77.4383360
25.0728210,-77.4395640
25.0735440,-77.4396820
25.0734520,-77.4408510
25.0734500,-77.4411460
25.0735140,-77.4416320
25.0735070,-77.4419410
25.0734690,-77.4420500
25.0734360,-77.4421180
25.0734100,-77.4421720
25.0732480,-77.4423330
25.0731370,-77.4423960
25.0726830,-77.4425690
25.0724710,-77.4427020
25.0722950,-77.4428900
25.0720190,-77.4433500
25.0719410,-77.4434480
25.0718270,-77.4435320
25.0714590,-77.4437390
25.0712130,-77.4439210
25.0711240,-77.4440090
25.0710190,-77.4441420
25.0708910,-77.4443780
25.0708180,-77.4445490
25.0706830,-77.4448970
25.0705700,-77.4452160
25.0703890,-77.4458250
25.0702990,-77.4461850
25.0702850,-77.4462480
25.0701300,-77.4469450
25.0697000,-77.4490960
25.0696800,-77.4491910
25.0695630,-77.4497650
25.0694290,-77.4503990
25.0693440,-77.4506600
25.0692610,-77.4508530
25.0691270,-77.4511380
25.0688910,-77.4515600
25.0684340,-77.4522760
25.0680690,-77.4527560
25.0680240,-77.4528170
25.0680010,-77.4528470
25.0675460,-77.4534600
25.0673700,-77.4537380
25.0672690,-77.4538970
25.0672350,-77.4539690
25.0671430,-77.4540190
25.0670580,-77.4541290
25.0669950,-77.4542090
25.0669080,-77.4544850
25.0667310,-77.4552040
25.0667080,-77.4553020
25.0664970,-77.4562040
25.0664690,-77.4563790
25.0663930,-77.4573590
25.0663890,-77.4574340
25.0663480,-77.4582020
25.0663420,-77.4583020
25.0663070,-77.4592540
25.0663110,-77.4595850
25.0663380,-77.4598740
25.0664130,-77.4603810
25.0664660,-77.4607660
25.0664690,-77.4608030
25.0665020,-77.4611950
25.0665120,-77.4615140
25.0664970,-77.4618310
25.0663320,-77.4629670
25.0663170,-77.4631650
25.0663130,-77.4632850
25.0663380,-77.4637190
25.0663900,-77.4640720
25.0664340,-77.4644310
25.0664400,-77.4646050
25.0664320,-77.4647690
25.0663800,-77.4650460
25.0662710,-77.4653660
25.0662020,-77.4655680
25.0658440,-77.4665730
25.0656730,-77.4670570
25.0656400,-77.4673700
25.0656220,-77.4675430
25.0655860,-77.4678790
25.0655700,-77.4680220
25.0655730,-77.4687720
25.0655690,-77.4693120
25.0655450,-77.4695240
25.0652590,-77.4704810
25.0651970,-77.4706870
25.0650280,-77.4713690
25.0649330,-77.4717630
25.0649020,-77.4718920
25.0648510,-77.4725210
25.0648390,-77.4735950
25.0648130,-77.4739640
25.0648080,-77.4740230
25.0647450,-77.4747150
25.0646960,-77.4749880
25.0645160,-77.4757750
25.0644620,-77.4761950
25.0645530,-77.4780470
25.0645550,-77.4780850
25.0644960,-77.4780770
25.0645550,-77.4780850
25.0645530,-77.4780470
25.0644620,-77.4761950
25.0645160,-77.4757750
25.0646960,-77.4749880
25.0647450,-77.4747150
25.0648080,-77.4740230
25.0648390,-77.4735950
25.0648510,-77.4725210
25.0649020,-77.4718920
25.0649330,-77.4717630
25.0650280,-77.4713690
25.0651970,-77.4706870
25.0655450,-77.4695240
25.0655690,-77.4693120
25.0655730,-77.4687720
25.0655700,-77.4680220
25.0655860,-77.4678790
25.0656220,-77.4675430
25.0656730,-77.4670570
25.0658440,-77.4665730
25.0662020,-77.4655680
25.0663800,-77.4650460
25.0664320,-77.4647690
25.0664400,-77.4646050
25.0664340,-77.4644310
25.0663900,-77.4640720
25.0663380,-77.4637190
25.0663130,-77.4632850
25.0663170,-77.4631650
25.0663320,-77.4629670
25.0664970,-77.4618310
25.0665120,-77.4615140
25.0665020,-77.4611950
25.0664660,-77.4607660
25.0664130,-77.4603810
25.0663380,-77.4598740
25.0663110,-77.4595850
25.0663070,-77.4592540
25.0663420,-77.4583020
25.0663480,-77.4582020
25.0663890,-77.4574340
25.0663930,-77.4573590
25.0664690,-77.4563790
25.0664970,-77.4562040
25.0665170,-77.4561170
25.0667080,-77.4553020
25.0667310,-77.4552040
25.0669080,-77.4544850
25.0669950,-77.4542090
25.0670580,-77.4541290
25.0671430,-77.4540190
25.0672350,-77.4539690
25.0672690,-77.4538970
25.0673700,-77.4537380
25.0675460,-77.4534600
25.0680240,-77.4528170
25.0680690,-77.4527560
25.0684340,-77.4522760
25.0688910,-77.4515600
25.0691270,-77.4511380
25.0692610,-77.4508530
25.0693440,-77.4506600
25.0694290,-77.4503990
25.0695630,-77.4497650
25.0696800,-77.4491910
25.0697000,-77.4490960
25.0701300,-77.4469450
25.0702850,-77.4462480
25.0702990,-77.4461850
25.0703890,-77.4458250
25.0705700,-77.4452160
25.0706830,-77.4448970
25.0708180,-77.4445490
25.0708910,-77.4443780
25.0710190,-77.4441420
25.0711240,-77.4440090
25.0712130,-77.4439210
25.0714590,-77.4437390
25.0718270,-77.4435320
25.0719410,-77.4434480
25.0720190,-77.4433500
25.0720560,-77.4432900
25.0720190,-77.4433500
25.0719850,-77.4432140
25.0719750,-77.4430170
25.0719720,-77.4422490
25.0720200,-77.4420660
25.0721390,-77.4418280
25.0724210,-77.4414770
25.0724900,-77.4413690
25.0725560,-77.4412310
25.0726050,-77.4410840
25.0726480,-77.4408620
25.0728210,-77.4395640
25.0730090,-77.4383360
25.0731750,-77.4380090
25.0746650,-77.4350730
25.0760730,-77.4351060
25.0761830,-77.4349730
25.0765870,-77.4344560
25.0770490,-77.4339260
25.0774700,-77.4333150
25.0777580,-77.4328980
25.0781180,-77.4325080
25.0782350,-77.4321840
25.0782610,-77.4320750
25.0782700,-77.4319280
25.0782600,-77.4318130
25.0783130,-77.4317140
25.0783480,-77.4316490
25.0781480,-77.4315250
25.0780090,-77.4313210
25.0775480,-77.4307330
25.0774040,-77.4305360
25.0773010,-77.4303390
25.0771980,-77.4304140
25.0769630,-77.4304290
25.0768470,-77.4305260
25.0767970,-77.4304240
25.0767920,-77.4304150
25.0767440,-77.4303040
25.0767080,-77.4302430
25.0766210,-77.4300820
25.0765320,-77.4300520
25.0764820,-77.4300060
25.0764450,-77.4299440
25.0759060,-77.4284450
25.0759380,-77.4283350
25.0759850,-77.4283510
25.0760440,-77.4283230
25.0763470,-77.4283840
25.0763640,-77.4283080
25.0765710,-77.4283590
25.0766320,-77.4283680
25.0767450,-77.4283270
25.0767820,-77.4282620
25.0767110,-77.4277700
25.0766580,-77.4274950
25.0765860,-77.4272260
25.0762620,-77.4264500
25.0761600,-77.4261350
25.0760430,-77.4256090
25.0759280,-77.4246370
25.0759050,-77.4243640
25.0759010,-77.4240820
25.0759270,-77.4237460
25.0759860,-77.4233810
25.0760890,-77.4229640
25.0760880,-77.4228620
25.0761220,-77.4227410
25.0761320,-77.4226450
25.0761090,-77.4224160
25.0760720,-77.4223430
25.0760410,-77.4222140
25.0759960,-77.4221480
25.0759050,-77.4220830
25.0757640,-77.4220540
25.0757290,-77.4220260
25.0756800,-77.4220210
25.0755890,-77.4220410
25.0750240,-77.4222830
25.0750110,-77.4222230
25.0754060,-77.4220540
25.0755410,-77.4219940
25.0756660,-77.4218910
25.0757690,-77.4217620
25.0757850,-77.4217270
25.0758330,-77.4216680
25.0758990,-77.4216370
25.0759880,-77.4216430
25.0760490,-77.4216840
25.0760840,-77.4217350
25.0762570,-77.4220170
25.0760840,-77.4217350
25.0760490,-77.4216840
25.0759880,-77.4216430
25.0758990,-77.4216370
25.0758330,-77.4216680
25.0757850,-77.4217270
25.0757880,-77.4216250
25.0756350,-77.4211720
25.0755780,-77.4209000
25.0755260,-77.4202730
25.0755100,-77.4199570
25.0754690,-77.4196100
25.0753600,-77.4190740
25.0752870,-77.4186540
25.0743780,-77.4184730
25.0743160,-77.4164830
25.0743250,-77.4163740
25.0743500,-77.4161860
25.0746270,-77.4139450
25.0748970,-77.4115290
25.0749090,-77.4111490
25.0752720,-77.4083110
25.0753020,-77.4080260
25.0753230,-77.4078270
25.0754570,-77.4065740
25.0755250,-77.4063220
25.0755610,-77.4062670
25.0756450,-77.4061610
25.0757520,-77.4060860
25.0758960,-77.4060380
25.0759870,-77.4060450
25.0760730,-77.4060750
25.0761460,-77.4061600
25.0761950,-77.4061830
25.0763040,-77.4061820
25.0763680,-77.4061440
25.0764160,-77.4060830
25.0764420,-77.4059670
25.0764450,-77.4060500
25.0764350,-77.4064340
25.0764520,-77.4064300
25.0764350,-77.4064340
25.0764450,-77.4060500
25.0764420,-77.4059670
25.0764360,-77.4059190
25.0763950,-77.4058350
25.0763200,-77.4057750
25.0762280,-77.4057610
25.0761400,-77.4057950
25.0761040,-77.4058280
25.0761600,-77.4057010
25.0761690,-77.4056220
25.0761570,-77.4055310
25.0761140,-77.4054130
25.0748900,-77.4031080
25.0748580,-77.4031270
25.0747130,-77.4028620
25.0746370,-77.4027020
25.0744650,-77.4024310
25.0743880,-77.4023580
25.0742970,-77.4022310
25.0742240,-77.4022020
25.0741850,-77.4021500
25.0742310,-77.4020980
25.0742600,-77.4020570
25.0743060,-77.4020950
25.0743400,-77.4020590
25.0743870,-77.4019900
25.0743020,-77.4018910
25.0742240,-77.4017900
25.0742130,-77.4017210
25.0741380,-77.4015810
25.0740010,-77.4015010
25.0739760,-77.4014870
25.0739160,-77.4013920
25.0738570,-77.4014140
25.0737770,-77.4014610
25.0737650,-77.4014970
25.0737050,-77.4015220
25.0733910,-77.4009790
25.0733500,-77.4009180
25.0729560,-77.4011780
25.0728430,-77.4009970
25.0727010,-77.4011120
25.0721330,-77.4001810
25.0717910,-77.4004260
25.0717210,-77.4004710
25.0715300,-77.4006000
25.0712620,-77.4007230
25.0711440,-77.4007460
25.0708950,-77.4007790
25.0708530,-77.4007820
25.0707910,-77.4007840
25.0707150,-77.4008110
25.0705380,-77.4008250
25.0704180,-77.4008700
25.0701230,-77.4010950
25.0700670,-77.4010010
25.0699130,-77.4010830
25.0697790,-77.4010970
